id,latitude,longitude,population
Land van Kleef,51.63333333,0.083333333,551979
Roggel,51.26666667,5.916666667,552233
Graszode,51.48333333,3.783333333,552465
Esbeek,51.45,0.083333333,552479
Het Jachtveld,53.16666667,6.116666667,552581
Geleen,50.96666667,5.833333333,552658
Driehoek,51.5,0.083333333,552737
Strooiendorp,52.60833333,6.416666667,552846
Voorste Brug,51.28333333,0.083333333,553011
Vierlingsbeek,51.58333333,0.1,553015
Wijk en Aalburg,51.75,0.083333333,553215
Grouw ,53.1,5.833333333,553746
Peelstraat,51.63333333,0.083333333,553774
Tongeren,52.35,5.933333333,553939
Well,51.75,5.2,554018
Pasop,53.2,0.383333333,554454
Halfweg,52.53333333,4.933333333,554982
Kruisberg,51.28333333,6.033333333,555365
Tin,52.78333333,4.833333333,555393
Eekt,52.45,5.883333333,555787
Twijzelerheide,53.25,6.05,555841
Heikant,51.78333333,5.95,555983
Dongen,51.61666667,0.066666667,555998
Duivendrecht,52.33333333,4.916666667,556725
De Peppeld,51.96666667,5.666666667,556784
De Heen,51.6,0.066666667,556889
Rhenoy,51.88333333,5.15,556968
Kathagen,50.93333333,5.9,557231
Struikberg,52.70694444,6.343055556,557262
West Geesteren,52.43194444,6.683333333,558319
Oud-Lutten,52.62361111,6.6,558813
Hegge,52.3,5.966666667,558886
Eursinge,52.76666667,6.220833333,559040
Klidse,53.01666667,6.016666667,559200
Themaat,52.11666667,5,559285
Boesingheliede,52.36666667,4.716666667,559312
Lievelde,52.01666667,6.6,559319
Gijsselte,52.75138889,6.411111111,559542
Moeniswerf,52.45,5.116666667,559761
Matena,51.82916667,4.716666667,560314
Langerak,51.98333333,6.25,560622
Winsum,53.15,5.633333333,560956
Janum ,53.31666667,5.9,561186
Loon op Zand,51.61666667,0.083333333,561537
Scharwoude,52.61666667,5.016666667,562179
Uden,51.65,0.083333333,562341
Oud Valkeveen,52.3,5.2,562365
Boksum ,53.16666667,5.716666667,562493
Nijeholtpade,52.91666667,6.083333333,562636
Oosterwijk,51.87777778,5.066666667,562696
Brouwershaven,51.73333333,3.916666667,562743
Broekhuizen,51.48333333,6.166666667,563553
Klein Medhuizen,53.33333333,6.083333333,563757
Gietelo,52.18333333,6.133333333,564127
Cattenbroek,52.06666667,4.933333333,564333
Oude Meer,52.28333333,4.766666667,564423
Willemsdorp,51.73055556,4.616666667,564523
Boerhaar,52.375,6.15,564544
Schadron,51.63333333,0.083333333,564617
Bommelskous,51.76527778,4.4,564932
Boshoven,51.25,5.666666667,565073
Burgwerd,53.08333333,5.55,565239
Broekhuizen,52.52083333,6.2,565260
Penningsveer,52.38333333,4.683333333,565349
Heereburen,53.28333333,0.35,565512
Holwinde,53.38333333,0.65,566811
Budschop,51.28333333,5.783333333,566877
De Rand,51.55,4.116666667,566919
Alendorp,52.09305556,5.033333333,567115
Leimuiderbrug,52.23333333,4.666666667,567366
Schandelo,51.43333333,6.183333333,567398
Gorinchem,51.83333333,4.966666667,567510
Leegte,53.28333333,6.25,568157
Laren,52.2,6.366666667,568263
Heide,51.78333333,5.816666667,568276
Boschhoven,51.35,0.083333333,568585
Hoeve,51.86666667,5.733333333,569009
Kleine Bottel,51.45,0.083333333,569571
Draai,52.66666667,4.866666667,569708
Piksen,52.40833333,6.516666667,570012
Midwolde,53.16666667,0.383333333,570200
Oosterleek,52.63333333,5.2,570371
Hoogeind,51.65,0.083333333,570430
Casteren,51.38333333,0.083333333,570585
Roskam,51.13333333,6,571149
Hoogland,52.18194444,5.366666667,571177
Hidaard,53.08333333,5.6,571244
Amsterdam,52.35,4.916666667,571545
Abbekerk,52.73333333,5.016666667,571552
Schrins,53.11666667,5.65,572040
Ellecom,52.03333333,6.1,572102
Berenbroek,51.46666667,0.083333333,572120
Oude Willem,52.89722222,6.308333333,572367
Boslust,51.46666667,0.066666667,572994
Klein-Delfgauw,52.01944444,4.383333333,573319
Wapse,52.85972222,6.266666667,573342
Nijkerk,52.21666667,5.483333333,573417
Laskwerd,53.28333333,0.833333333,573430
Brillerij,53.28333333,0.466666667,573539
Zuidlaarderveen,53.10416667,6.748611111,574168
's-Molenaarsbuurt,52.14444444,4.633333333,574181
Egmond-Binnen,52.6,4.65,574334
Punthorst,52.61388889,6.25,574360
De Gagel,51.7,0.083333333,574411
Maasbommel,51.81666667,5.533333333,574981
Het Zwartveen,53.15,6.083333333,575051
Wolfshoek,51.4,0.083333333,575071
Westeinde,52.82361111,6.348611111,575233
Doezum,53.2,0.233333333,575343
Bazuin,52.65416667,6.413888889,575444
IJzeren,50.83333333,5.833333333,575713
Bergharen,51.85,5.666666667,575983
Frieswijk,52.28611111,6.2,576522
Asschat,52.13194444,5.45,576870
Westerdijkshorn,53.3,0.566666667,576928
Zwilbroek,52.05,6.683333333,577126
Putte,51.35,0.066666667,577685
Colmont,50.85,5.933333333,577742
Wassinkbrink,51.98333333,6.3,577817
Vegelinsoord,53,5.866666667,578104
Rietven,51.61666667,0.083333333,578198
Klinkenberg,52.20555556,4.483333333,578237
Mispeleind,51.4,0.083333333,578856
Goor,51.45,0.083333333,578885
Berg,51.26666667,0.083333333,579311
Zijpersluis,52.73333333,4.683333333,579458
Moskou,53.03333333,6.2,579572
Oldeneel,52.48055556,6.083333333,579736
Goëngahuizen,53.08333333,5.883333333,579888
Polsdonken,51.51666667,0.083333333,580646
't Heechhout,53.16666667,5.6,581501
Poldert,53.01666667,0.133333333,581508
Over-Diemen,52.33333333,5,581530
Tilligte,52.40555556,6.95,581539
Wessinge,52.4,5.833333333,581602
Nes,53.05,5.85,581850
Voulwames,50.9,5.716666667,582321
Mallem,52.11666667,6.666666667,582347
Sint Agatha,51.7,0.083333333,582485
't Buurtje,52.8,4.75,583244
De Donk,51.89305556,4.783333333,583549
Purmerend,52.51666667,4.95,583799
Baexem,51.23333333,5.883333333,583929
Neerlangel,51.8,0.083333333,584219
Baarsdorp,51.48333333,3.833333333,584465
Deurne,51.45,0.083333333,584467
Nieuwemolen,51.63333333,0.066666667,585100
Bekelaar,51.43333333,0.083333333,585114
Kimswerd,53.13333333,5.433333333,585159
Ritsumazijl,53.2,5.733333333,585227
Ane,52.61388889,6.65,585325
Eemswoude ,53.05,5.516666667,585359
Evenheuvel,51.51666667,0.083333333,585503
Hoetmansmeer,53.03333333,0.9,585504
Zilven,52.1,6.033333333,585646
Graaf,51.98055556,4.966666667,585796
Slijk-Ewijk,51.88333333,5.8,585892
Oud-Avereest,52.61944444,6.366666667,585926
Yersekendam,51.5,4.033333333,585940
Kerkeind,51.58333333,0.083333333,586056
Abbestede,52.85,4.716666667,586169
Nijeveense Bovenboer,52.75138889,6.175,586235
Sint Willebrord,51.53333333,0.066666667,586332
Linde,52.63888889,6.448611111,586427
De Koog,53.1,4.766666667,586531
Koks,51.56666667,0.083333333,586709
Rijssen,52.30694444,6.516666667,587140
Delwijnen,51.76666667,5.183333333,587656
Almkerk,51.76666667,0.066666667,587704
De Kar,52.2,6.05,588116
Bittens,53.08333333,5.483333333,588147
Naardermeer,52.31666667,5.1,588161
Maarssen,52.13888889,5.033333333,588381
Netersel,51.4,0.083333333,588487
Zeldert,52.2,5.35,588598
Driedorp,52.2,5.516666667,588943
De Meern,52.08194444,5.033333333,589428
Mirns,52.85,5.466666667,589957
Alkmaar,52.63333333,4.75,590199
Wijnjewoude,53.05,6.183333333,590511
Bocholtz,50.81666667,6,590934
Spakenburg,52.25,5.366666667,590997
Hemrik,53.03333333,6.133333333,590997
Koolwijk,51.95833333,4.766666667,591155
Buinerveen,52.93611111,6.879166667,591402
Lijnden,51.91666667,5.816666667,591449
Nieuwolda-Oost,53.23333333,0.1,591675
De Sterre,51.21666667,3.883333333,591974
Annen,53.05694444,6.719444444,592081
Kooldert,51.63333333,0.083333333,592418
Luttenberg,52.40555556,6.366666667,592748
Buren,53.45,5.8,593005
Garrelsweer,53.3,0.766666667,593101
Benedeneind,51.83333333,5.5,593279
Beswerd,53.28333333,0.45,593353
Vlaardingen,51.9125,4.333333333,593414
Pernis,51.88888889,4.383333333,593422
Terlinden,50.78333333,5.833333333,593524
De Hogert,51.61666667,0.083333333,593603
Schenkeldijk,51.74305556,4.383333333,593769
Wateringen,52.02361111,4.266666667,593844
Valkenhorst,51.35,0.083333333,594218
Voederheil,51.7,0.083333333,594499
Zonnemaire,51.71666667,3.95,594545
Driewegen,51.35,3.65,594727
Gijzel,51.61666667,0.083333333,595591
Wisch,51.93333333,6.316666667,595641
Gooland,52.05277778,4.383333333,595671
Heerstaaien,51.51666667,0.066666667,595718
Klaarstraat,51.3,5.783333333,596340
Veenwoudsterwal,53.23333333,5.983333333,596521
Borgertange,52.93333333,0.1,596534
Annerveenschekanaal,53.07777778,6.801388889,596599
Westelbeers,51.43333333,0.083333333,596718
Delfgauw,52.00694444,4.383333333,597139
Klein Haasdal,50.9,5.833333333,597420
Havelte,52.77361111,6.236111111,597475
Schoondijke,51.35,3.55,597580
's-Hertogenbosch,51.7,0.083333333,597640
Tirns,53.06666667,5.633333333,597650
Zuidbarge,52.75555556,6.902777778,597732
Palestina,52.21666667,5.433333333,597849
Voorst,51.1,6.033333333,597947
Op den Bosch,51.58333333,0.1,598219
Gebroek,51.1,5.866666667,598468
Veldschuur,50.96666667,5.733333333,598531
Vijlen,50.78333333,5.966666667,598713
Heerstraat,50.83333333,5.833333333,599172
Terhofstede,51.33333333,3.4,599455
Heioord,51.16666667,5.783333333,599640
Polen,53.4,0.85,599762
Beilen,52.86388889,6.513888889,600183
't Stort,53.35,0.383333333,600215
Tuindorp,52.38333333,4.6,600459
Bussloo,52.2,6.133333333,600589
Hommerts,52.98333333,5.65,600613
Eschoten,52.11666667,5.75,600780
Wildervanksterdallen,53.05,0.883333333,600994
Rimburg,50.91666667,6.083333333,601356
Linden,51.73333333,0.083333333,601445
Zaltbommel,51.8,5.25,602222
Kivitsbraak,51.51666667,0.083333333,602649
Ringoven,50.95,5.833333333,602664
Ballingbuur,53,5.766666667,603038
Gietersebrug,52.86666667,5.766666667,603046
De Tike,53.15,6.05,603269
Stipdonk,51.43333333,0.083333333,603412
Wellerlooi,51.53333333,6.133333333,603727
Nunspeet,52.38333333,5.8,604136
Zethuis,53.15,0.233333333,604315
Diergaarde,51.08333333,5.966666667,604321
Westerwijzend,52.68333333,5.166666667,604674
Smedekensbrugge,51.26666667,3.45,604979
Kalkwijk,53.13333333,0.766666667,605485
Woord,51.8,5.733333333,605486
Helleneind,51.36666667,0.083333333,605764
De Hem,53.16666667,5.816666667,605965
Dusseldorp,52.56666667,4.7,606015
Streefkerk,51.9,4.733333333,606096
Voske,51.43333333,0.066666667,606178
Heerhugowaard,52.66666667,4.85,606638
Bruisterbosch,50.8,5.8,606693
Schildwolde,53.23333333,0.8,607135
Hunsel,51.18333333,5.816666667,607215
Hersend,51.66666667,0.083333333,607337
Boompjesdijk,51.61666667,0.066666667,607711
Huis ter Heide,52.1125,5.25,607842
Zuna,52.33472222,6.5,608379
Maarsbergen,52.05833333,5.4,608520
Stampersgat,51.6,0.066666667,608668
Voorweg,52.08888889,4.616666667,608898
Leermens,53.33333333,0.783333333,608906
Nuland,51.71666667,0.083333333,609014
Luxwoude,53,5.983333333,609467
Hantumeruitburen,53.36666667,6,609512
Winkelerhoek,52.06666667,6.45,609645
Kolham,53.18333333,0.733333333,609665
Roekel,52.1,5.733333333,609675
Loveren,51.43333333,0.066666667,609676
"Bong, Maasbree",51.33333333,6.083333333,609716
Rottum,52.93333333,5.9,609778
Olst,52.3375,6.1,610106
Oude Roodehaan,53.2,0.616666667,610116
Geervliet,51.86111111,4.25,610179
Sorremorre,53.06666667,5.866666667,610343
De Mulderij,52.60972222,6.433333333,610664
Lauderzwarteveen,52.91666667,0.1,611369
Houterd,51.63333333,0.083333333,611408
Amersfoort,52.15555556,5.383333333,611484
Beringerhoek,51.33333333,5.95,611694
Nieuwebrug,52.98333333,5.883333333,611902
Garsthuizen,53.36666667,0.7,611933
Termaar,50.86666667,5.883333333,611959
Mijnheerkens,51.2,6,612773
Westendorp,52.31666667,5.983333333,613132
Uilesprong,53.05,5.966666667,613212
Neersteind,51.85,5.6,613423
Strooienstad,51.36666667,3.983333333,613680
Oud-Reeuwijk,52.05833333,4.7,614713
Wimmenum,52.63333333,4.65,614824
Oostmahorn,53.38333333,6.166666667,615789
Achttienhoven,52.15,5.166666667,616041
Bovenstreek,53.02361111,6.854166667,616280
Vijfhoek,51.5,0.066666667,616480
Diessen,51.46666667,0.083333333,616822
Karreveld,51.28333333,5.9,617140
Peerenboom,51.71666667,0.066666667,617333
Voorteind,51.46666667,0.083333333,617419
Euverem,50.8,5.866666667,617471
Spaarndam,52.41666667,4.683333333,617707
Lutterveld,51.9,5.366666667,617764
Haagoord,52.05972222,4.4,618154
Nispense Achterhoek,51.48333333,0.066666667,618205
Achthoven,52.13333333,4.55,618243
Eind,51.25,5.916666667,618361
Middel,52.35,6.166666667,618624
Vrij,51.66666667,6.066666667,618674
Veecaten,52.53333333,6.016666667,618686
Westhem,53.01666667,5.55,618749
Kralingse Veer,51.9125,4.55,619101
Keulse Kamp,51.95,5.816666667,619553
Warmenhuizen,52.73333333,4.733333333,619695
Zoelen,51.91666667,5.4,619842
Glinden,52.11666667,5.55,620421
Zorgvlied,52.92083333,6.255555556,620730
Oud Verlaat,51.97916667,4.55,620803
Bleskensgraaf,51.87222222,4.783333333,621010
Schieven,52.97916667,6.590277778,621087
Westerlee,53.13333333,0.983333333,621484
Dekeshorst,51.33333333,6.016666667,621678
Noordhornertolhek,53.25,0.366666667,622271
Hoornster,53.01666667,6.166666667,622728
Lengel,51.88333333,6.266666667,623142
Meijsberg,51.5,0.066666667,623391
Katerveer,52.5,6.066666667,623437
Rotterdam,51.9225,4.47917,623652
Oler,51.21666667,5.833333333,624235
Tripscompagnie,53.13333333,0.816666667,624474
De Meent,52.28333333,5.2,624666
Someren-Heide,51.35,0.083333333,624701
Middelbeers,51.46666667,0.083333333,625420
Beek en Donk,51.53333333,0.083333333,625631
Kerkwijk,51.78333333,5.216666667,625884
Moerslag,50.78333333,5.766666667,626329
Deest,51.88333333,5.666666667,626627
Schaapbulten,53.26666667,0.916666667,627040
Boekel,51.6,0.083333333,627054
Sint Geertruid,50.8,5.766666667,627280
Oosterzij,52.58333333,4.7,627396
Schiphol,52.3,4.75,627470
De Schatkuil,51.78333333,5.8,627653
Peest,53.05972222,6.497222222,627686
Rumpt,51.88333333,5.183333333,627864
Hoog-Soeren,52.21666667,5.883333333,627947
Maasbree,51.35,6.05,628092
Garijp ,53.16666667,5.966666667,628092
Aduarderzijl,53.31666667,0.466666667,628162
Raamsdonk,51.68333333,0.066666667,628284
De Strook,52.8,4.9,628528
Everwenninkhoek,52.1,6.416666667,628560
Born,51.03333333,5.816666667,628919
De Knolle,53.01666667,6.333333333,629609
Vierverlaten,53.2,0.466666667,629620
Oldehove,53.3,0.383333333,629842
Beek,50.93333333,5.8,629924
Bonnen,53.00555556,6.777777778,629940
Diemen,52.33333333,4.966666667,630169
Flieren,51.9,5.966666667,630313
Oostwold,53.2,0.033333333,630327
Ubbena,53.04583333,6.572222222,630565
Ypecolsga (Ypekolsgea),52.93333333,5.6,630781
Achterdrempt,52.01666667,6.183333333,630842
Hollandsdiep,51.46666667,0.066666667,630911
De Gest,52.93333333,5.016666667,631264
Zeijerveld,53.0375,6.522222222,631283
Papekop,52.04583333,4.85,631432
Nederwoud,52.1,5.583333333,631669
Topweer,53.16666667,0.183333333,631676
Roeleveen,52.05555556,4.416666667,631986
Moleneind,51.6,0.083333333,632046
Megelsum,51.51666667,6.1,632054
Lange Linschoten,52.04166667,4.883333333,632441
Surhuisterveen,53.18333333,6.166666667,632530
Hekendorp,52.01527778,4.8,632621
Almenum,53.18333333,5.433333333,633002
De Banken,52.21666667,4.766666667,633620
Lutjerijp,53.35,0.8,633847
Arkens,53.2,5.55,633999
Geeneind,51.48333333,0.083333333,634605
Sprong,53.13333333,5.65,634990
Gaete,51.7,0.066666667,635099
De Schietbaan,51.51666667,0.066666667,635152
Nijega,53.13333333,6.016666667,635269
Heemstede,52.35,4.616666667,635355
Nolde,52.63472222,6.420833333,635827
Westdorpe,51.23333333,3.833333333,636104
Twijtel,52.96666667,6.2,636201
Stroopuit,51.3,3.566666667,636469
Wijnandsrade,50.9,5.883333333,636932
Slappeterp,53.21666667,5.616666667,636961
Mander,52.44305556,6.816666667,637100
Kalenberg,52.77638889,5.95,637280
Wissenkerke,51.58333333,3.75,637511
Leeuwerik,51.35,6.05,637678
Ede,52.03333333,5.666666667,638626
Haiink,51.5,0.066666667,638639
Langendijk,51.51666667,0.066666667,638650
Breda,51.58333333,0.066666667,638678
Kaathoven,51.68333333,0.083333333,638973
Est,51.85,5.316666667,639114
Vledderhuizen,53,0.033333333,639512
Winkelshoek,52,6.316666667,640159
Huize Padua,51.58333333,0.083333333,640320
Hoogeloon,51.38333333,0.083333333,640422
Balhofstede,51.3,3.616666667,640754
Brummen,52.1,6.166666667,641073
Engwerd,53.08333333,5.75,641268
Huisduinen,52.95,4.733333333,641505
Haulerwijk,53.06666667,6.333333333,641567
Loo,51.33333333,6,641970
Wierumerschouw,53.26666667,0.5,642590
De Stapel,52.66388889,6.333333333,642609
't Hoekske,51.58333333,0.083333333,643086
Lutten-Oever,52.63888889,6.35,643460
Wildenbach,52.08333333,6.266666667,643651
Biert,51.8375,4.283333333,644237
Laren,52.25,5.233333333,644614
Olterterp,53.06666667,6.1,644655
Bartlehiem,53.28333333,5.833333333,644713
Vaarle,51.45,0.083333333,644850
Medel,51.9,5.483333333,644865
Dalerpeel,52.68055556,6.659722222,644962
Giessen-Oudekerk,51.84444444,4.866666667,645247
Dijkerhoek,52.27916667,6.35,645250
Deil,51.88333333,5.25,645473
Roderesch,53.11527778,6.423611111,645822
Nijrees,52.33472222,6.65,645845
't Vlaandertje,51.45,3.8,645880
Passluis,51.23333333,3.816666667,646165
Rohel,52.91666667,5.833333333,646513
Waddinxveen,52.04444444,4.65,646539
Schans,51.6,0.066666667,647563
Oxe,52.23055556,6.233333333,647582
Volen,51.5,5.95,648059
Den Ilp,52.45,4.916666667,648537
Krassum,53.3,0.483333333,648872
Gracht,52.85,5.866666667,649154
Voorst,51.88333333,6.416666667,649511
Stedum,53.31666667,0.683333333,649565
Loobeek,51.56666667,6,649663
Lewedorp,51.5,3.75,649809
Nieuwerhoek,52.20416667,5.016666667,650348
Tange,53.03333333,0.016666667,650863
Loenen,51.88333333,5.783333333,651123
Exmorra,53.05,5.466666667,652004
Okkenbroek,52.29861111,6.316666667,652181
Stegen,51.4,0.083333333,652430
Zand,51.5,0.083333333,652584
Katwijk aan Zee,52.20277778,4.383333333,652713
Kasteren,51.56666667,0.083333333,653284
Drouwenerveen,52.96944444,6.85,653843
Elim,52.68055556,6.580555556,653849
Medhuizen,52.98333333,6.316666667,653925
Aperloo,52.43333333,5.866666667,654142
Zaamslagveer,51.31666667,3.933333333,654151
Rullen,51.48333333,0.083333333,654590
Fochteloo,52.98333333,6.333333333,654668
Heieind,51.4,0.083333333,655053
Schoorstraat,51.61666667,0.083333333,656065
Teuge,52.23333333,6.05,656082
Koundenburg,53.03333333,6.333333333,656179
Wellseind,51.76666667,5.183333333,656215
Ellersinghuizen,53.01666667,0.1,656262
Houthei,51.36666667,6.066666667,656418
Honswijk,51.97222222,5.166666667,656573
Hekelingen,51.82638889,4.333333333,656839
Menzel,51.68333333,0.083333333,657027
Dalem,51.82777778,5,657057
Hellegat,51.53333333,0.066666667,657580
Geesteren,52.13333333,6.533333333,657805
Oosteind,51.82916667,4.716666667,658152
Borculo,52.11666667,6.516666667,658741
Maarhuizen,53.33333333,0.483333333,658926
Noorddijk,53.23333333,0.616666667,659271
Zuilichem,51.81666667,5.133333333,659581
Melissant,51.77083333,4.066666667,660144
De Gaasten,53.11666667,5.983333333,660179
Emmer-Compascuum,52.81111111,7.047222222,660579
Veld-Oostenrijk,51.46666667,6.05,660592
Haarzuilens,52.12083333,4.983333333,660629
Bosch,51.26666667,0.083333333,660696
Zuidbroek,51.93611111,4.716666667,660890
Meerveld,52.23333333,5.766666667,660952
Markvelde,52.17361111,6.6,661155
Bolsward,53.06666667,5.533333333,661191
Tweehuizen,53.4,0.85,661423
Sluis Dertien,50.83333333,0.083333333,661536
Kruisland,51.56666667,0.066666667,661983
Terneuzen,51.33333333,3.833333333,662199
Onderdijk,52.75,5.133333333,662213
Vierburen,53.35,0.7,662237
De Pol,53.13888889,6.5125,662368
Deldenerbroek,52.28611111,6.666666667,662573
